EarthRef.org -- GERM Partition Coefficient (Kd) Database														
Database development and maintenance by the PACER Team -- Data contribution by Roger Nielsen														
														
DATA:														
Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted	SiO2	SiO2_sigma
72	Apatite		Lu	1.03	0.06			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	52.89	4.405
72	Apatite		Hf	0.0065	0.0013			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	52.89	4.405
72	Apatite		Ta	0.0012	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	52.89	4.405
72	Apatite		Pb	0.64	0.11			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	52.89	4.405
72	Apatite		Th	0.5	0.02			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	52.89	4.405
72	Apatite		U	0.53	0.02			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	52.89	4.405
78	Apatite		Rb	0.0016	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Sr	3.72	0.25			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Y	3.82	0.16			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Zr	0.041	0.001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Nb	0.0018	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Cs	0.0002	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Ba	0.14	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		La	8.33	0.27			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Ce	8.49	0.28			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Pr	9.68	0.33			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Sm	11.4	0.21			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Gd	9.12	0.08			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Lu	1.39	0.08			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Hf	0.013	0.002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Ta	0.0014	0.0005			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Pb	0.48	0.05			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		Th	0.64	0.03			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
78	Apatite		U	0.25	0.02			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.8	5.175
77	Apatite		Rb	0.0009	0.0003			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Sr	5.1	0.38			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Y	8.73	0.63			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Zr	0.047	0.004			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Nb	0.0023	0.0002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Cs	0.0001	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Ba	0.14	0.02			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		La	16.6	0.7			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Ce	18.1	1.5			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Pr	20.6	1.3			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Sm	25.7	1.7			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Gd	21.5	0.7			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Lu	3.01	0.26			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Hf	0.012	0.001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Ta	0.0023	0.0002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Pb	0.94	0.19			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		Th	1.08	0.07			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
77	Apatite		U	0.08	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	56.16	3.945
61B	Apatite		Rb	0.001	0.0003			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Sr	4.3	0.3			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Y	7.1	0.3			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Zr	0.042	0.003			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Nb	0.0011	0.0003			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Cs	0.0001	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Ba	0.12	0.03			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		La	11.4	0.7			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Ce	12.9	1.5			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Pr	13.5	1.3			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Sm	16.9	1.7			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Gd	13.9	0.7			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Lu	3.92	0.26			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Hf	0.014	0.003			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Ta	0.003	0.0003			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Pb	0.84	0.2			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		Th	1.28	0.2			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
61B	Apatite		U	1.4	0.3			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	61.51	3.98
71A	Apatite		Rb	0.003	0.0005			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Sr	1.45	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Y	1.66	0.07			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Zr	0.078	0.001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Nb	0.0035	0.0017			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Cs	0.0002	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Ba	0.06	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		La	1.91	0.11			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Ce	2.33	0.07			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Pr	2.67	0.12			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Sm	3.66	0.14			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Gd	2.97	0.11			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Lu	0.7	0.04			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Hf	0.02	0.001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Ta	0.0026	0.0012			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Pb	0.29	0.08			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		Th	0.97	0.02			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
71A	Apatite		U	0.46	0.05			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	50.15	5.01
61A	Apatite		Rb	0.001	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Sr	1.37	0.02			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Y	2.91	0.08			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Zr	0.056	0.002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Nb	0.0024	0.0017			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Cs	0.0001	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Ba	0.06	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		La	2.94	0.1			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Ce	3.23	0.44			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Pr	3.86	0.14			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Sm	5.68	0.25			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Gd	5.13	0.09			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Lu	1.22	0.08			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Hf	0.014	0.008			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Ta	0.0013	0.0003			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Pb	0.1	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		Th	0.7	0.03			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
61A	Apatite		U	0.17	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	47.25	3.56
48B	Apatite		Rb	0.0006	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Sr	1.1	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Y	2.83	0.05			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Zr	0.027	0.001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Nb	0.0012	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Cs	0.0001	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Ba	0.06	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		La	2.8	0.04			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Ce	3.25	0.05			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Pr	3.67	0.02			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Sm	4.99	0.1			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Gd	4.65	0.16			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Lu	1.14	0.03			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Hf	0.01	0.001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Ta	0.001	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Pb	0.39	0.03			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		Th	0.33	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
48B	Apatite		U	0.48	0.02			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	40.7	5.4
59B	Apatite		Rb	0.0007	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Sr	1.56	0.05			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Y	3.92	0.2			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Zr	0.069	0.002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Nb	0.0022	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Cs	0.0002	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Ba	0.05	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		La	4.32	0.26			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Ce	5.17	0.32			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Pr	5.94	0.37			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Sm	8.25	0.57			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Gd	7.44	0.54			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Lu	1.62	0.07			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Hf	0.016	0.001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Ta	0.0017	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Pb	0.19	0.04			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		Th	0.95	0.05			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
59B	Apatite		U	0.7	0.04			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	44.67	3.54
43	Apatite		Rb	0.0004	0.0002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Sr	3.79	0.14			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Y	5.69	0.27			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Zr	0.02	0.001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Nb	0.0011	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Cs	0.0002	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Ba	0.16	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		La	13.3	1			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Ce	13.6	1.3			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Pr	14.6	1.6			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Sm	16.4	2.4			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Gd	13.3	0.9			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Lu	2.05	0.06			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Hf	0.0073	0.0002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Ta	0.0014	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Pb	0.62	0.05			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		Th	0.4	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
43	Apatite		U	0.35	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	57.15	5.18
54A	Apatite		Rb	0.0007	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Sr	4.59	0.24			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Y	8.43	0.27			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Zr	0.03	0.002			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Nb	0.0013	0.0007			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Cs	0.0002	0.0001			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Ba	0.18	0.01			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		La	19.7	1.1			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Ce	20.2	1.4			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
54A	Apatite		Pr	23.6	2.1			Experimental	Prowatke and Klemme 2006 10.1016/j.gca.2006.06.162	Solid-Melt	CBK addition	15-MAY-2014	59	4.945
